,,,,,html-keyboard-response,4,56053,0.0-4.0-0.0,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,5,70946,0.0-4.0-1.0,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,14817,img/Andrena_bicolor_72391501_2.jpg,0,response_1,Andrena bicolor,true,,,,
,,,,,html-keyboard-response,6,71700,0.0-4.0-0.1,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,7,76728,0.0-4.0-1.1,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,4957,img/Andrena_fulva_24752696_1.jpg,2,response_1,Andrena fulva,true,,,,
,,,,,html-keyboard-response,8,76981,0.0-4.0-0.2,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,9,82128,0.0-4.0-1.2,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,5077,img/Andrena_fulva_43280860_1.jpg,2,response_1,Andrena fulva,true,,,,
,,,,,html-keyboard-response,10,82881,0.0-4.0-0.3,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,11,90244,0.0-4.0-1.3,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,7291,img/Bombus_terrestris_53709769_1.jpg,4,response_1,Bombus lucorum,false,,,,
,,,,,html-keyboard-response,12,90747,0.0-4.0-0.4,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,13,97345,0.0-4.0-1.4,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,6531,img/Andrena_fulva_21366312_1.jpg,2,response_1,Andrena fulva,true,,,,
,,,,,html-keyboard-response,14,97598,0.0-4.0-0.5,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,15,101581,0.0-4.0-1.5,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,3908,img/Andrena_fulva_15143858_1.jpg,2,response_1,Andrena fulva,true,,,,
,,,,,html-keyboard-response,16,101835,0.0-4.0-0.6,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,17,109595,0.0-4.0-1.6,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,7689,img/Andrena_bicolor_39748872_3.jpg,0,response_1,Andrena bicolor,true,,,,
,,,,,html-keyboard-response,18,110098,0.0-4.0-0.7,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,19,114696,0.0-4.0-1.7,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,4525,img/Andrena_flavipes_41517541_3.jpg,1,response_1,Andrena flavipes,true,,,,
,,,,,html-keyboard-response,20,115450,0.0-4.0-0.8,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,21,122895,0.0-4.0-1.8,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,7375,img/Bombus_terrestris_53737090_1.jpg,3,response_1,Bombus lucorum,true,,,,
,,,,,html-keyboard-response,22,123399,0.0-4.0-0.9,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,23,126828,0.0-4.0-1.9,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,3362,img/Bombus_terrestris_70317519_1.jpg,3,response_1,Bombus lucorum,true,,,,
,,,,,html-button-response,24,136161,0.0-5.0,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,9329,"<p>Num. trials: 10, out of which 9 were correct.</p>
	      <p>You responded correctly on 90% of the trials.</p>
        <p>Your average response time was 6553ms.</p>
        <p>Click <strong>Continue</strong> to start the next task:</p>
        <p><strong>Task 2 (10 images): Assign a species while also knowing our model's prediction and seeing an explanation for it (marked red in title).</strong></p>",0,,,,,,,
,,,,,html-keyboard-response,25,136915,0.0-6.0-0.0,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,26,148127,0.0-6.0-1.0,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,11125,img/Andrena_flavipes_73411496_1.jpg,1,response_pred,Andrena flavipes,true,Andrena flavipes,YES NO NO,,
,,,,,html-keyboard-response,27,148381,0.0-6.0-0.1,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,28,165346,0.0-6.0-1.1,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,16876,img/Bombus_terrestris_72770462_2.jpg,3,response_pred,Bombus lucorum,true,Bombus lucorum,NO NO YES,,
,,,,,html-keyboard-response,29,166100,0.0-6.0-0.2,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,30,185078,0.0-6.0-1.2,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,18892,img/Bombus_pratorum_41522167_1.jpg,4,response_pred,Bombus pratorum,true,Bombus lucorum,NO NO YES,,
,,,,,html-keyboard-response,31,185581,0.0-6.0-0.3,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,32,196528,0.0-6.0-1.3,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,10860,img/Andrena_fulva_78200707_1.jpg,2,response_pred,Andrena fulva,true,Andrena fulva,NO YES NO,,
,,,,,html-keyboard-response,33,197287,0.0-6.0-0.4,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,34,211662,0.0-6.0-1.4,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,14282,img/Bombus_terrestris_74551267_1.jpg,3,response_pred,Bombus lucorum,true,Bombus pratorum,NO YES YES,,
,,,,,html-keyboard-response,35,212417,0.0-6.0-0.5,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,36,219499,0.0-6.0-1.5,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,6990,img/Bombus_pratorum_45862602_1.jpg,4,response_pred,Bombus pratorum,true,Bombus pratorum,NO YES YES,,
,,,,,html-keyboard-response,37,220002,0.0-6.0-0.6,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,38,226247,0.0-6.0-1.6,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,6154,img/Bombus_pratorum_45797034_2.jpg,4,response_pred,Bombus pratorum,true,Bombus pratorum,NO YES YES,,
,,,,,html-keyboard-response,39,226501,0.0-6.0-0.7,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,40,231595,0.0-6.0-1.7,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,5004,img/Bombus_pratorum_21985654_1.jpg,4,response_pred,Bombus pratorum,true,Bombus pratorum,NO YES YES,,
,,,,,html-keyboard-response,41,232349,0.0-6.0-0.8,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,42,249012,0.0-6.0-1.8,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,16572,img/Bombus_pratorum_58000679_1.jpg,2,response_pred,Bombus pratorum,false,Bombus pratorum,NO YES YES,,
,,,,,html-keyboard-response,43,249769,0.0-6.0-0.9,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,44,253294,0.0-6.0-1.9,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,3440,img/Bombus_terrestris_73531362_1.jpg,3,response_pred,Bombus lucorum,true,Bombus lucorum,NO NO YES,,
,,,,,html-button-response,45,259577,0.0-7.0,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,6279,"<p>Num. trials: 10, out of which 9 were correct.</p>
	      <p>You responded correctly on 90% of the trials.</p>
        <p>Your average response time was 11020ms.</p>
        <p>Click <strong>Continue</strong> to start the next task:</p>
        <p><strong>Task 3 (10 images): Assign again a species only with the help of the prototypes 
	    (no model prediction revealed).</strong></p>",0,,,,,,,
,,,,,html-keyboard-response,46,260331,0.0-8.0-0.0,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,47,263281,0.0-8.0-1.0,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,2877,img/Andrena_flavipes_42347630_1.jpg,1,response_2,Andrena flavipes,true,,,,
,,,,,html-keyboard-response,48,264035,0.0-8.0-0.1,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,49,269228,0.0-8.0-1.1,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,5120,img/Andrena_bicolor_97033019_1.jpg,0,response_2,Andrena bicolor,true,,,,
,,,,,html-keyboard-response,50,269732,0.0-8.0-0.2,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,51,274645,0.0-8.0-1.2,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,4842,img/Bombus_pratorum_48445878_2.jpg,4,response_2,Bombus pratorum,true,,,,
,,,,,html-keyboard-response,52,274899,0.0-8.0-0.3,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,53,280128,0.0-8.0-1.3,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,5159,img/Bombus_terrestris_55204752_1.jpg,3,response_2,Bombus lucorum,true,,,,
,,,,,html-keyboard-response,54,280382,0.0-8.0-0.4,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,55,286478,0.0-8.0-1.4,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,6026,img/Bombus_pratorum_20908187_1.jpg,4,response_2,Bombus pratorum,true,,,,
,,,,,html-keyboard-response,56,286732,0.0-8.0-0.5,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,57,288761,0.0-8.0-1.5,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,1958,img/Bombus_pratorum_47251573_1.jpg,4,response_2,Bombus pratorum,true,,,,
,,,,,html-keyboard-response,58,289266,0.0-8.0-0.6,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,59,294061,0.0-8.0-1.6,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,4723,img/Andrena_bicolor_70836009_2.jpg,1,response_2,Andrena bicolor,false,,,,
,,,,,html-keyboard-response,60,294565,0.0-8.0-0.7,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,61,296995,0.0-8.0-1.7,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,2359,img/Bombus_pratorum_45583159_2.jpg,4,response_2,Bombus pratorum,true,,,,
,,,,,html-keyboard-response,62,297249,0.0-8.0-0.8,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,63,303065,0.0-8.0-1.8,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,5741,img/Andrena_flavipes_41517541_1.jpg,1,response_2,Andrena flavipes,true,,,,
,,,,,html-keyboard-response,64,303820,0.0-8.0-0.9,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,,,
,,,,,image-button-response,65,313944,0.0-8.0-1.9,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,10056,img/Andrena_flavipes_8430646_1.jpg,0,response_2,Andrena flavipes,false,,,,
,,,,,html-button-response,66,315961,0.0-9.0,116,1,2023-04-28 14:10:09,01d174b5381169e1ff9a157e8bbbf5c7,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",Macintosh,Safari,16.4,OS X,10_15_7,2011,"<p>Num. trials: 10, out of which 8 were correct.</p>
    	      <p>You responded correctly on 80% of the trials.</p>
            <p>Your average response time was 4886ms.</p>
            <p>Click <strong>Continue</strong> to start the questionnaire.</p>",0,,,,,,,
