success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,rt,response,task,correct_response,correct,pred_class,pred_concept,question_order
,,,,,html-button-response,42,308238,0.0-9.0,83,1,2023-03-16 13:49:22,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 273.0.0.16.70 (iPhone13,1; iOS 16_3_1; en_DE; en; scale=2.88; 1080x2338; 452417278) NW/3",iPhone,Mozilla,,iOS,16_3_1,2673,0,,,,,,
,,,,,survey-multi-choice,43,338580,0.0-10.0,83,1,2023-03-16 13:49:22,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 273.0.0.16.70 (iPhone13,1; iOS 16_3_1; en_DE; en; scale=2.88; 1080x2338; 452417278) NW/3",iPhone,Mozilla,,iOS,16_3_1,30327,"{""support_exp"":""neutral"",""causal_exp"":""somewhat agree"",""know_exp"":""strongly agree"",""understand_exp"":""strongly agree""}",,,,,,"[0,1,2,3]"
,,,,,html-button-response,44,340595,0.0-11.0,83,1,2023-03-16 13:49:22,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 273.0.0.16.70 (iPhone13,1; iOS 16_3_1; en_DE; en; scale=2.88; 1080x2338; 452417278) NW/3",iPhone,Mozilla,,iOS,16_3_1,1996,0,,,,,,
TRUE,FALSE,[],[],[],preload,0,368,0.0-0.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,,,,,,,,
,,,,,html-button-response,1,8786,0.0-1.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,8415,0,,,,,,
,,,,,html-button-response,2,202268,0.0-2.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,193488,0,,,,,,
,,,,,html-button-response,3,575350,0.0-3.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,373094,0,,,,,,
,,,,,html-keyboard-response,4,577116,0.0-4.0-0.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,5,609452,0.0-4.0-1.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,32329,5,response_1,Bombus lucorum,FALSE,,,
,,,,,html-keyboard-response,6,610210,0.0-4.0-0.1,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,7,653550,0.0-4.0-1.1,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,43336,0,response_1,Andrena flavipes,FALSE,,,
,,,,,html-keyboard-response,8,654306,0.0-4.0-0.2,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,9,660934,0.0-4.0-1.2,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,6622,4,response_1,Bombus hortorum,FALSE,,,
,,,,,html-keyboard-response,10,661443,0.0-4.0-0.3,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,11,680801,0.0-4.0-1.3,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,19353,5,response_1,Bombus pratorum,TRUE,,,
,,,,,html-keyboard-response,12,681563,0.0-4.0-0.4,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,13,689551,0.0-4.0-1.4,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,7982,2,response_1,Andrena fulva,TRUE,,,
,,,,,html-keyboard-response,14,689810,0.0-4.0-0.5,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,15,743984,0.0-4.0-1.5,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,54170,4,response_1,Bombus lucorum,TRUE,,,
,,,,,html-button-response,16,772983,0.0-5.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,28996,0,,,,,,
,,,,,html-keyboard-response,17,773743,0.0-6.0-0.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,18,800867,0.0-6.0-1.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,27119,3,response_pred,Bombus lucorum,FALSE,Bombus hortorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,19,801370,0.0-6.0-0.1,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,20,837466,0.0-6.0-1.1,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,36091,0,response_pred,Andrena bicolor,TRUE,Andrena bicolor,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,21,837732,0.0-6.0-0.2,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,22,855265,0.0-6.0-1.2,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,17529,2,response_pred,Andrena fulva,TRUE,Andrena fulva,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,23,856026,0.0-6.0-0.3,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,24,884117,0.0-6.0-1.3,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,28085,5,response_pred,Bombus pratorum,TRUE,Bombus lucorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,25,884626,0.0-6.0-0.4,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,26,906666,0.0-6.0-1.4,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,22036,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes,it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,27,907425,0.0-6.0-0.5,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,28,933132,0.0-6.0-1.5,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,25702,3,response_pred,Bombus hortorum,TRUE,Bombus pratorum,it has fuzzy yellow and black stripes,
,,,,,html-button-response,29,974033,0.0-7.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,40899,0,,,,,,
,,,,,html-keyboard-response,30,974542,0.0-8.0-0.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,31,995282,0.0-8.0-1.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,20735,3,response_2,Andrena fulva,FALSE,,,
,,,,,html-keyboard-response,32,995789,0.0-8.0-0.1,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,33,1005283,0.0-8.0-1.1,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,9488,0,response_2,Andrena bicolor,TRUE,,,
,,,,,html-keyboard-response,34,1005549,0.0-8.0-0.2,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,35,1020083,0.0-8.0-1.2,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,14528,4,response_2,Bombus hortorum,FALSE,,,
,,,,,html-keyboard-response,36,1020348,0.0-8.0-0.3,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,37,1032583,0.0-8.0-1.3,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,12229,5,response_2,Bombus pratorum,TRUE,,,
,,,,,html-keyboard-response,38,1033091,0.0-8.0-0.4,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,39,1044049,0.0-8.0-1.4,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,10952,1,response_2,Andrena flavipes,TRUE,,,
,,,,,html-keyboard-response,40,1044807,0.0-8.0-0.5,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,41,1056815,0.0-8.0-1.5,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,12002,0,response_2,Andrena bicolor,TRUE,,,
,,,,,html-button-response,42,1067365,0.0-9.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,10548,0,,,,,,
,,,,,survey-multi-choice,43,1114651,0.0-10.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,47282,"{""support_exp"":""neutral"",""causal_exp"":""somewhat agree"",""know_exp"":""somewhat agree"",""understand_exp"":""neutral""}",,,,,,"[0,1,2,3]"
,,,,,html-button-response,44,1118548,0.0-11.0,5,1,2023-03-14 15:41:21,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,3887,0,,,,,,
TRUE,FALSE,[],[],[],preload,0,820,0.0-0.0,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,,,,,,,,
,,,,,html-button-response,1,3427,0.0-1.0,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,2602,0,,,,,,
,,,,,html-button-response,2,76044,0.0-2.0,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,72615,0,,,,,,
,,,,,html-button-response,3,155416,0.0-3.0,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,79368,0,,,,,,
,,,,,html-keyboard-response,4,157175,0.0-4.0-0.0,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,null,null,fixation,,,,,
,,,,,image-button-response,5,198812,0.0-4.0-1.0,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,41614,2,response_1,Bombus hortorum,FALSE,,,
,,,,,html-keyboard-response,6,199315,0.0-4.0-0.1,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,null,null,fixation,,,,,
,,,,,image-button-response,7,240763,0.0-4.0-1.1,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,41435,0,response_1,Andrena bicolor,TRUE,,,
,,,,,html-keyboard-response,8,241268,0.0-4.0-0.2,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,null,null,fixation,,,,,
,,,,,image-button-response,9,255296,0.0-4.0-1.2,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,14012,5,response_1,Bombus hortorum,FALSE,,,
,,,,,html-keyboard-response,10,255550,0.0-4.0-0.3,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,null,null,fixation,,,,,
,,,,,image-button-response,11,280775,0.0-4.0-1.3,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,25192,5,response_1,Bombus lucorum,FALSE,,,
,,,,,html-keyboard-response,12,281532,0.0-4.0-0.4,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,null,null,fixation,,,,,
,,,,,image-button-response,13,299422,0.0-4.0-1.4,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,17875,2,response_1,Bombus pratorum,FALSE,,,
,,,,,html-keyboard-response,14,299926,0.0-4.0-0.5,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,null,null,fixation,,,,,
,,,,,image-button-response,15,337712,0.0-4.0-1.5,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,37765,0,response_1,Andrena flavipes,FALSE,,,
,,,,,html-button-response,16,349383,0.0-5.0,94,1,2023-03-16 14:50:52,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 274.0.0.16.90 (iPhone14,7; iOS 16_0_3; en_CA; en-CA; scale=3.00; 1170x2532; 455531335) NW/1",iPhone,Mozilla,,iOS,16_0_3,11665,0,,,,,,
