INPUTimage,OUTPUTresult,OUTPUTfirst_answer,GOLDENresult,GOLDENfirst_answer,HINTtext,HINTdefault_language,ASSIGNMENTlink,ASSIGNMENTtask_id,ASSIGNMENTassignment_id,ASSIGNMENTtask_suite_id,ASSIGNMENTworker_id,ASSIGNMENTstatus,ASSIGNMENTstarted,ASSIGNMENTsubmitted,ACCEPTverdict,ACCEPTcomment
https://i.ibb.co/M6pTDd0/Andrena-flavipes-74134704-3-hard-corr.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,ba500035-681a-43ff-abae-b2b33c68a886,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/GngqV2c/Andrena-bicolor-43644050-1-hard-corr-brown.jpg,flavipes,"""flavipes""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,c9618325-1079-45c4-9a97-db91234a50b7,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/8jyCSBS/Andrena-flavipes-11582465-1-hard-corr.jpg,bicolor,"""bicolor""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,aa0d165a-e04e-4990-83a3-9956df067cac,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/4Vc0mdt/Andrena-flavipes-86140038-1-hard.jpg,fulva,"""fulva""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,942cfd8a-89d2-4c88-b449-6c6ea6edd539,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/MV1vk9t/Andrena-bicolor-40186737-3-easy.jpg,flavipes,"""flavipes""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,09a141ee-84c2-4d5e-9d68-5f63a56024bd,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/0yRDcXT/Andrena-flavipes-75178065-1-hard.jpg,bicolor,"""bicolor""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,5941c62e-3682-49eb-80f8-818e68089ed8,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/5YM103j/Andrena-flavipes-74766389-2-hard.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,85a08755-d7fc-44fb-9d30-40aa88a993e3,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/FsFwXSJ/Andrena-flavipes-50557228-1-easy.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,a93ffdae-8460-456d-985d-a844999d2eb0,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/x5vw5WM/Andrena-flavipes-41750715-1-easy.jpg,bicolor,"""bicolor""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,05b9a771-9186-43fe-b972-a8834b77459e,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/jbbfv5W/Andrena-bicolor-70836009-2-easy.jpg,fulva,"""fulva""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,e88fc858-080f-455c-ab8f-b960e870443e,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/f9rM9rH/Andrena-bicolor-72391501-4-hard.jpg,bicolor,"""bicolor""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,b95135e4-26bd-440c-a2b6-a5c924cfa30d,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/VprcpHZ/Andrena-bicolor-84691158-1-hard.jpg,flavipes,"""flavipes""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,a30d4da3-9e94-4079-8971-f85848bf35ec,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/1shPTXq/Andrena-bicolor-44969462-2-easy.jpg,flavipes,"""flavipes""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597cec83acd552d1eb11a73,addf36fc-c775-4b4e-ada0-ffc170a24e79,00028b3570--6597cec83acd552d1eb11a73,00028b3570--65942db746099156639a3d7f,002dfebc64e0400a8aa2e679060b5e9c,SUBMITTED,2024-01-05T09:41:28.270,2024-01-05T09:43:48.524,,
https://i.ibb.co/fF1RpDL/Andrena-flavipes-40178244-1-easy.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,ea23472e-f5db-4b15-8852-1b316041d3fd,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/ZTKtfRq/Andrena-fulva-41818491-1-easy.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,53b9057c-0921-4853-89cb-8f20546f5ee2,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/znwNL0b/Andrena-fulva-25074448-1-hard.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,d92590e3-6464-4000-a50a-453c3b45d47b,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/HG84CGK/Andrena-flavipes-77107536-1-hard.jpg,bicolor,"""bicolor""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,222599bf-e8e4-4cbb-9720-74f0c0608b6f,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/HgKqJZc/Andrena-fulva-90803821-3-hard.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,306480c5-a865-4066-aafa-4576cc7729ab,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/dkDj2bt/Andrena-bicolor-39411385-1-hard.jpg,bicolor,"""bicolor""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,21b2f616-3dd6-4f76-9379-4ba8a053399d,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/KjnbMpC/Andrena-flavipes-42347630-2-easy.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,1395019e-e0cd-4c60-93dd-2dbf3b12e6b4,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/k3K88mP/Andrena-bicolor-71944410-1-hard.jpg,bicolor,"""bicolor""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,c13048d7-55c8-47dd-a5e8-3b9eb322e5e4,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/MPHTWMY/Andrena-fulva-41775092-1-easy.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,42042e12-f8e4-409e-9143-53f993fd228c,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/gSq05rL/Andrena-bicolor-71835166-1-easy.jpg,bicolor,"""bicolor""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,0e1760d3-b94f-4aa6-8a29-057f3805967d,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/ZJjh9Tb/Andrena-flavipes-33484614-1-easy.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,2bbac1cd-59b7-4766-b3e4-96b7e137b28e,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/8jW4036/Andrena-flavipes-70512188-3-hard-corr.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,e87cad2c-548b-4cf0-8cd0-d09f7b9475a6,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/ph9xpJt/Andrena-flavipes-5795371-2-easy.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,de893be3-42a1-4935-8a30-8c78988c504c,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/M6pTDd0/Andrena-flavipes-74134704-3-hard-corr.jpg,bicolor,"""bicolor""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,86ec0b4d-ae98-4945-9b26-588681a99d0f,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/vxXpWJR/Andrena-fulva-70388239-1-easy-orange-brown.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,b7be66e5-1255-4098-ade6-70a5dc1be301,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/8jyCSBS/Andrena-flavipes-11582465-1-hard-corr.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,b7f0db0b-3338-4732-93e0-a6f0aa567d78,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/YTnn84H/Andrena-flavipes-18165663-1-easy.jpg,fulva,"""fulva""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,a95eff7d-2c31-4f8a-b499-fa139b2d732a,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/vz6b6QD/Andrena-fulva-83947290-1-hard-wrong-bic.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,23e63fc2-a822-4bac-9987-4c08cfd95c9a,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/CH8p2Zk/Andrena-fulva-20995537-1-easy-orange-brown.jpg,bicolor,"""bicolor""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,9366717f-bf01-4ceb-bc22-a635b36e1560,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/GngqV2c/Andrena-bicolor-43644050-1-hard-corr-brown.jpg,bicolor,"""bicolor""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,6e38a6ab-2ccd-447a-bd25-13960c6b6f48,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/jbbfv5W/Andrena-bicolor-70836009-2-easy.jpg,bicolor,"""bicolor""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,8e03c74c-2d10-4a6b-a1d7-177ee8f87e1b,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/BGpJkR2/Andrena-fulva-71290622-1-easy.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,d40dde45-bd3e-46ad-a561-f6fe22a41221,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/mcwCqHx/Andrena-bicolor-2799379-1-easy.jpg,bicolor,"""bicolor""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,4a755341-e9c1-45cd-856c-8c01a885d0a6,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/B4CMYZt/Andrena-fulva-89492509-1-hard.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,277e621b-11c4-44f0-985c-7bc217aabcfa,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/VprcpHZ/Andrena-bicolor-84691158-1-hard.jpg,fulva,"""fulva""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,b2ffdbc1-2732-4191-a8d3-f26878bab9b5,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/6yxdrwg/Andrena-flavipes-68999685-1-hard.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,53efa254-d708-4fc6-bbd2-43552ca76a6d,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/j39BvXS/Andrena-flavipes-91695281-1-hard.jpg,bicolor,"""bicolor""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,e6b03d41-3e5c-4075-8759-0a2c44af06a1,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/k1LrLjH/Andrena-fulva-103470076-1-easy.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,c0fe77ff-786a-48e7-bece-5ef51cf675ab,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/5YM103j/Andrena-flavipes-74766389-2-hard.jpg,bicolor,"""bicolor""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,c18bd3bf-4b32-4e2b-b897-1546c82b747e,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/RYH8pFz/Andrena-fulva-74644101-1-easy.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced32e91040508fb1f61,39513648-11e5-497f-ab10-c753f26c4b84,00028b3570--6597ced32e91040508fb1f61,00028b3570--65942db746099156639a3dfe,2b8a757db06e098038aec8678d71255b,SUBMITTED,2024-01-05T09:41:39.424,2024-01-05T09:48:05.794,,
https://i.ibb.co/3zm4s0T/Andrena-fulva-98383613-1-hard.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,bd8618d1-dc41-43e1-a061-beb30265d80f,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/B4CMYZt/Andrena-fulva-89492509-1-hard.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,1b2894f1-22ca-4e7c-8d15-f61fa3552dac,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/f9rM9rH/Andrena-bicolor-72391501-4-hard.jpg,bicolor,"""bicolor""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,08b0f870-8644-49e5-90e4-73099ebe1bfa,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/x5vw5WM/Andrena-flavipes-41750715-1-easy.jpg,fulva,"""fulva""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,e33c98a5-99a9-4b7c-8636-08c8e1268190,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/fF1RpDL/Andrena-flavipes-40178244-1-easy.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,697afabd-f97d-4a36-8584-eb9f307551e8,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/5YM103j/Andrena-flavipes-74766389-2-hard.jpg,bicolor,"""bicolor""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,02ca8eae-b275-44a2-b508-d9a202f6867d,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/mcwCqHx/Andrena-bicolor-2799379-1-easy.jpg,bicolor,"""bicolor""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,9bda5dd8-4f25-4f8e-8c27-b5231b59d669,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/1shPTXq/Andrena-bicolor-44969462-2-easy.jpg,fulva,"""fulva""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,aaafa880-16cd-4c53-ae42-3eb3fc251fcb,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/FsFwXSJ/Andrena-flavipes-50557228-1-easy.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,7b441c26-e66c-4c77-9755-8e8f22a1970d,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/HgKqJZc/Andrena-fulva-90803821-3-hard.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,22e4414d-c700-4ef2-b158-8eaf6fa7721c,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/sbbK0YR/Andrena-bicolor-53755527-1-easy.jpg,bicolor,"""bicolor""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,9b071188-a5eb-47c4-b8a2-f4d482b7d417,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/YTnn84H/Andrena-flavipes-18165663-1-easy.jpg,fulva,"""fulva""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,1d69dd68-8184-45b3-b81a-f174c52da119,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/8jyCSBS/Andrena-flavipes-11582465-1-hard-corr.jpg,flavipes,"""flavipes""",flavipes,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,749e641e-07de-4539-baed-d46f436c36fe,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/GngqV2c/Andrena-bicolor-43644050-1-hard-corr-brown.jpg,bicolor,"""bicolor""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,515c9f7a-f7d0-457e-9023-e744900d86e4,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/vz6b6QD/Andrena-fulva-83947290-1-hard-wrong-bic.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,ecc2beaf-0b72-4210-8672-997ab5dae749,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/GHV9Mxt/Andrena-fulva-70388818-1-easy.jpg,fulva,"""fulva""",fulva,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,758ff386-c257-4c21-bcfd-5f84977dc930,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
https://i.ibb.co/09dYCYx/Andrena-bicolor-42078638-2-hard-wrong-ful-orange-brown.jpg,fulva,"""fulva""",bicolor,,,,https://platform.toloka.ai/task/42677616/00028b3570--6597ced617936c150efab6e9,f00c694d-1de9-4bc2-8454-2e0e3d10b3b8,00028b3570--6597ced617936c150efab6e9,00028b3570--65942db746099156639a3e0d,ffb863d7e7bcc6b25e476e221bbbfb0c,SUBMITTED,2024-01-05T09:41:42.169,2024-01-05T09:49:34.854,,
